-7.95311,4.09747,0.247468,-0.496842,0.867841,-0.000149095
-7.95264,4.0961,0.280741,-0.495586,0.864339,0.0855175
-7.95251,4.09616,0.214166,-0.495278,0.864479,-0.0858797
-7.95143,4.0919,0.313875,-0.492367,0.853976,0.168224
-7.95106,4.09207,0.180988,-0.491483,0.854394,-0.168689
-7.95032,4.08444,0.148325,-0.489339,0.836028,-0.248202
-7.94987,4.08475,0.346659,-0.48824,0.836721,0.248032
-7.94929,4.07392,0.116347,-0.486506,0.811083,-0.324739
-7.94813,4.0746,0.378799,-0.483772,0.812628,0.324961
-7.94796,4.06062,0.0852869,-0.483004,0.779681,-0.398504
-7.94635,4.06144,0.410091,-0.4793,0.781569,0.399276
-7.94633,4.04459,0.0553886,-0.478883,0.741704,-0.469624
-7.94455,4.04549,0.440026,-0.474832,0.743774,0.470463
-7.94442,4.02589,0.0268494,-0.47414,0.696798,-0.538205
-7.94257,4.0268,0.468606,-0.469992,0.698888,0.539131
-7.94223,4.0046,4.50717e-05,-0.468805,0.644694,-0.603814
-7.94032,4.0055,0.49551,-0.46457,0.646712,0.604929
-7.93978,3.98084,-0.0247687,-0.462831,0.585605,-0.665473
-7.93773,3.98169,0.520488,-0.458351,0.587469,0.66693
-7.93709,3.95468,-0.0474662,-0.456332,0.522659,-0.720131
-7.93481,3.95551,0.543346,-0.451446,0.524439,0.721915
-7.93422,3.92634,-0.0678542,-0.449617,0.456775,-0.767595
-7.93163,3.92717,0.56392,-0.444166,0.4585,0.769736
-7.93121,3.89608,-0.0857777,-0.442813,0.388141,-0.808247
-7.92828,3.89688,0.582038,-0.436782,0.389768,0.810742
-7.92806,3.86416,-0.101087,-0.435994,0.316726,-0.842374
-7.92486,3.86487,0.597512,-0.429528,0.318176,0.845145
-7.92478,3.83082,-0.11363,-0.42919,0.242348,-0.870094
-7.92144,3.83141,0.610147,-0.422588,0.243551,0.872985
-7.92137,3.79633,-0.123251,-0.4224,0.164752,-0.891311
-7.91809,3.79681,0.619764,-0.416035,0.165728,0.894119
-7.91407,3.76993,0.625625,-0.40843,0.104313,0.90681
-7.91407,3.79711,0.621546,-0.408419,0.166305,0.897517
-7.91407,3.83234,0.613381,-0.408459,0.245318,0.879193
-7.91407,3.86669,0.602145,-0.408612,0.321639,0.854157
-7.91407,3.89986,0.587957,-0.408896,0.395496,0.822427
-7.91407,3.93157,0.570935,-0.4093,0.467042,0.783802
-7.91407,3.96152,0.551196,-0.40979,0.536272,0.737893
-7.91407,3.98942,0.528858,-0.410296,0.602951,0.684184
-7.91407,4.01498,0.504044,-0.410717,0.666025,0.622674
-7.91407,4.03799,0.476954,-0.411004,0.721964,0.556636
-7.91407,4.05833,0.44787,-0.411233,0.770483,0.487076
-7.91407,4.07586,0.417076,-0.411463,0.811854,0.414237
-7.91407,4.09048,0.384858,-0.411727,0.846242,0.338164
-7.91407,4.10207,0.351501,-0.412027,0.873652,0.258779
-7.91407,4.11049,0.31729,-0.412335,0.89388,0.175951
-7.91407,4.11562,0.282509,-0.412591,0.906499,0.0895984
-7.91407,4.11736,0.247444,-0.412702,0.910866,-0.000210868
-7.91407,4.11561,0.21238,-0.41259,0.906459,-0.0900047
-7.91407,4.11045,0.177601,-0.412333,0.893804,-0.176341
-7.91407,4.10202,0.143393,-0.412025,0.873542,-0.259153
-7.91407,4.09042,0.110041,-0.411726,0.8461,-0.338523
-7.91407,4.07579,0.0778288,-0.411462,0.811679,-0.41458
-7.91407,4.05824,0.0470425,-0.411232,0.770276,-0.487404
-7.91407,4.03789,0.0179668,-0.411003,0.721723,-0.556949
-7.91407,4.01487,-0.0091134,-0.410715,0.665749,-0.62297
-7.91407,3.9893,-0.0339167,-0.410294,0.60265,-0.68445
-7.91407,3.96139,-0.0562424,-0.409787,0.535958,-0.738122
-7.91407,3.93143,-0.0759691,-0.409298,0.466717,-0.783996
-7.91407,3.89971,-0.0929789,-0.408894,0.395161,-0.822589
-7.91407,3.86653,-0.107154,-0.408611,0.321293,-0.854288
-7.91407,3.83218,-0.118375,-0.408459,0.24496,-0.879293
-7.91407,3.79695,-0.126526,-0.408419,0.165934,-0.897586
-7.91406,3.76993,-0.130577,-0.408421,0.104309,-0.906814
-7.8654,3.76994,0.64492,-0.328319,0.103054,0.938928
-7.86546,3.80065,0.640392,-0.328333,0.172248,0.928724
-7.86546,3.83762,0.631816,-0.328293,0.254085,0.909761
-7.86546,3.87366,0.620014,-0.328325,0.333138,0.883867
-7.86546,3.90848,0.605111,-0.328446,0.40965,0.851064
-7.86546,3.94176,0.587231,-0.328653,0.483782,0.811136
-7.86546,3.97319,0.566497,-0.328916,0.55553,0.763676
-7.86546,4.00247,0.543034,-0.329181,0.624645,0.708137
-7.86546,4.02929,0.51697,-0.329367,0.690022,0.644506
-7.86546,4.05343,0.488515,-0.329442,0.747996,0.576167
-7.86546,4.07477,0.457965,-0.329478,0.79828,0.504176
-7.86546,4.09318,0.42562,-0.32953,0.84116,0.428788
-7.86546,4.10852,0.391778,-0.329629,0.876816,0.350054
-7.86546,4.12067,0.356741,-0.329783,0.905251,0.267888
-7.86546,4.12951,0.320805,-0.329969,0.926251,0.182152
-7.86546,4.1349,0.284272,-0.33014,0.939363,0.0927598
-7.86546,4.13672,0.24744,-0.330219,0.943904,-0.000218312
-7.86546,4.13488,0.210609,-0.330139,0.939322,-0.0931805
-7.86546,4.12948,0.174078,-0.329968,0.926172,-0.182556
-7.86546,4.12062,0.138146,-0.329782,0.905137,-0.268275
-7.86546,4.10846,0.103113,-0.329629,0.876668,-0.350425
-7.86546,4.0931,0.0692778,-0.32953,0.840979,-0.429144
-7.86546,4.07468,0.0369402,-0.329478,0.798065,-0.504516
-7.86546,4.05333,0.00639941,-0.329442,0.747747,-0.576491
-7.86546,4.02917,-0.0220453,-0.329367,0.689736,-0.644812
-7.86546,4.00234,-0.0480984,-0.32918,0.624333,-0.708413
-7.86546,3.97305,-0.0715491,-0.328914,0.555205,-0.763913
-7.86546,3.94161,-0.0922699,-0.328651,0.483446,-0.811337
-7.86546,3.90832,-0.110137,-0.328446,0.409303,-0.851231
-7.86546,3.8735,-0.125026,-0.328325,0.332779,-0.884003
-7.86546,3.83745,-0.136813,-0.328293,0.253714,-0.909864
-7.86546,3.80048,-0.145374,-0.328333,0.171864,-0.928795
-7.86537,3.76992,-0.149879,-0.328267,0.10302,-0.93895
-7.83835,3.76994,0.653776,-0.291851,0.102247,0.950983
-7.83843,3.80227,0.649048,-0.291861,0.174505,0.940407
-7.83843,3.84003,0.640282,-0.291782,0.25741,0.921197
-7.83843,3.87685,0.628221,-0.291754,0.337497,0.894972
-7.83843,3.91242,0.612989,-0.291795,0.41501,0.861756
-7.83843,3.94641,0.594715,-0.291902,0.490113,0.82133
-7.83843,3.97852,0.573525,-0.292051,0.562803,0.773278
-7.83843,4.00842,0.549545,-0.292196,0.632826,0.717044
-7.83843,4.03582,0.522906,-0.292265,0.699057,0.65261
-7.83843,4.06049,0.493824,-0.292236,0.757783,0.583407
-7.83843,4.08229,0.462601,-0.292176,0.808714,0.510504
-7.83843,4.10109,0.429543,-0.29214,0.852147,0.434166
-7.83843,4.11676,0.394956,-0.292158,0.888265,0.354443
-7.83843,4.12917,0.359147,-0.292237,0.917073,0.271247
-7.83843,4.1382,0.32242,-0.292362,0.938353,0.184438
-7.83843,4.14371,0.285082,-0.29249,0.951645,0.0939245
-7.83843,4.14557,0.247438,-0.292551,0.95625,-0.000221054
-7.83843,4.14369,0.209796,-0.292489,0.951603,-0.0943504
-7.83843,4.13817,0.17246,-0.292361,0.938273,-0.184847
-7.83843,4.12912,0.135736,-0.292237,0.916957,-0.271639
-7.83843,4.11669,0.0999314,-0.292158,0.888115,-0.354819
-7.83843,4.10101,0.0653509,-0.29214,0.851963,-0.434526
-7.83843,4.08219,0.0323009,-0.292176,0.808497,-0.510848
-7.83843,4.06038,0.00108725,-0.292236,0.75753,-0.583735
-7.83843,4.0357,-0.0279841,-0.292265,0.698768,-0.65292
-7.83843,4.00829,-0.0546112,-0.292196,0.63251,-0.717323
-7.83843,3.97837,-0.0785785,-0.292051,0.562474,-0.773518
-7.83843,3.94626,-0.0997558,-0.291901,0.489772,-0.821533
-7.83843,3.91225,-0.118016,-0.291794,0.414658,-0.861925
-7.83843,3.87668,-0.133233,-0.291754,0.337133,-0.895109
-7.83843,3.83986,-0.14528,-0.291782,0.257035,-0.921301
-7.83843,3.8021,-0.15403,-0.291861,0.174115,-0.940479
-7.8383,3.76991,-0.158736,-0.291781,0.102192,-0.95101
-7.80945,3.76994,0.662087,-0.258218,0.10137,0.960754
-7.80951,3.80378,0.657167,-0.258174,0.176356,0.949866
-7.80951,3.84229,0.648225,-0.258058,0.260137,0.930449
-7.80951,3.87983,0.635919,-0.257973,0.341067,0.903949
-7.80951,3.91609,0.62038,-0.257937,0.419395,0.870389
-7.80951,3.95075,0.601736,-0.257948,0.495288,0.82955
-7.80951,3.98349,0.580117,-0.257988,0.56874,0.78101
-7.80951,4.01399,0.555652,-0.258017,0.639494,0.724206
-7.80951,4.04193,0.528475,-0.257974,0.70641,0.659116
-7.80951,4.06708,0.498804,-0.257845,0.765735,0.589208
-7.80951,4.0893,0.46695,-0.257694,0.81718,0.515568
-7.80951,4.10847,0.433224,-0.257574,0.861049,0.438463
-7.80951,4.12445,0.397938,-0.257514,0.897531,0.357946
-7.80951,4.13711,0.361404,-0.257522,0.926632,0.273925
-7.80951,4.14632,0.323934,-0.257587,0.948133,0.186259
-7.80951,4.15193,0.285841,-0.257673,0.961565,0.0948519
-7.80951,4.15383,0.247436,-0.257718,0.96622,-0.000223237
-7.80951,4.15192,0.209033,-0.257672,0.961523,-0.0952821
-7.80951,4.14628,0.170942,-0.257587,0.948052,-0.186672
-7.80951,4.13706,0.133476,-0.257522,0.926515,-0.274321
-7.80951,4.12439,0.0969467,-0.257514,0.897379,-0.358325
-7.80951,4.10839,0.061667,-0.257574,0.860864,-0.438827
-7.80951,4.08921,0.0279487,-0.257695,0.816961,-0.515915
-7.80951,4.06697,-0.0038962,-0.257845,0.76548,-0.589539
-7.80951,4.0418,-0.0335555,-0.257974,0.706118,-0.659429
-7.80951,4.01385,-0.060721,-0.258017,0.639175,-0.724488
-7.80951,3.98335,-0.085173,-0.257988,0.568407,-0.781252
-7.80951,3.9506,-0.106779,-0.257948,0.494943,-0.829755
-7.80951,3.91593,-0.125408,-0.257937,0.41904,-0.87056
-7.80951,3.87966,-0.140933,-0.257974,0.3407,-0.904087
-7.80951,3.84211,-0.153223,-0.258059,0.259758,-0.930555
-7.80951,3.8036,-0.16215,-0.258174,0.175963,-0.949938
-7.80939,3.7699,-0.167049,-0.258152,0.101293,-0.960779
-7.77871,3.76993,0.669852,-0.228968,0.10042,0.96824
-7.77872,3.80519,0.664752,-0.228863,0.177798,0.957084
-7.77872,3.84438,0.655644,-0.228715,0.26226,0.937502
-7.77872,3.8826,0.643111,-0.228579,0.343843,0.910782
-7.77872,3.91951,0.627284,-0.228473,0.4228,0.876949
-7.77872,3.95479,0.608295,-0.228399,0.499298,0.835784
-7.77872,3.98812,0.586275,-0.228342,0.573331,0.786862
-7.77872,4.01916,0.561358,-0.228267,0.64464,0.729612
-7.77872,4.0476,0.533677,-0.228124,0.71207,0.664015
-7.77872,4.0732,0.503457,-0.227906,0.771842,0.593565
-7.77872,4.09583,0.471013,-0.227675,0.823667,0.519361
-7.77872,4.11534,0.436662,-0.22748,0.867857,0.441675
-7.77872,4.13161,0.400723,-0.22735,0.904604,0.360559
-7.77872,4.14449,0.363512,-0.227296,0.933919,0.27592
-7.77872,4.15386,0.325349,-0.227307,0.95558,0.187613
