80.2396	24.8333	396.34	0.30115	-0.0586362	-0.951772
80.2385	6.20743	397.045	0.301156	-0.0135294	-0.953479
80.2388	-12.4315	396.868	0.301155	0.0315728	-0.953052
80.2404	-31.0398	395.811	0.301145	0.0766854	-0.95049
80.2437	-50.8056	393.711	0.301123	0.124831	-0.945379
80.2481	-69.2118	390.833	0.301086	0.169991	-0.938323
80.2538	-87.4553	387.077	0.301033	0.214531	-0.929169
80.2611	-106.696	382.124	0.300966	0.260887	-0.917255
80.2689	-124.492	376.614	0.300901	0.303262	-0.904152
80.2773	-142.02	370.284	0.300839	0.344594	-0.889242
80.2861	-159.244	363.155	0.300785	0.384894	-0.872574
80.2958	-177.244	354.691	0.300737	0.426761	-0.852896
80.3047	-193.733	345.97	0.300705	0.464977	-0.83269
80.3135	-209.814	336.51	0.300683	0.50218	-0.810805
80.3227	-226.478	325.628	0.30067	0.540727	-0.785628
80.3314	-241.605	314.706	0.300665	0.575811	-0.760291
80.3402	-256.217	303.11	0.300661	0.609876	-0.733249
80.3495	-270.279	290.862	0.300654	0.642911	-0.704466
80.36	-284.634	277.101	0.300632	0.676982	-0.6718
80.3707	-297.449	263.571	0.30059	0.707786	-0.639285
80.3822	-309.61	249.456	0.300517	0.737201	-0.605165
80.3953	-321.838	233.788	0.300416	0.766245	-0.567996
80.408	-332.598	218.566	0.30031	0.791299	-0.532597
80.4208	-342.667	202.865	0.300204	0.814323	-0.496746
80.4334	-352.038	186.721	0.300106	0.835388	-0.460503
80.4463	-361.254	169.055	0.300018	0.85578	-0.421461
80.4575	-369.155	152.114	0.299956	0.873021	-0.384526
80.4675	-376.333	134.843	0.29992	0.888517	-0.347255
80.4761	-382.775	117.28	0.299909	0.902411	-0.309369
80.4835	-388.818	98.2663	0.299921	0.915502	-0.268147
80.4886	-393.69	80.2179	0.299949	0.926139	-0.228684
80.4917	-397.775	61.9923	0.299987	0.935158	-0.188379
80.4927	-401.059	43.6271	0.300028	0.942507	-0.147184
80.4914	-403.524	25.1599	0.300063	0.948117	-0.105056
144.215	-420.955	25.785	0.230993	0.96734	-0.104378
144.217	-418.637	43.7455	0.230941	0.96216	-0.14462
144.216	-415.326	62.8902	0.230874	0.954881	-0.186812
144.214	-411.176	81.8944	0.230802	0.94589	-0.228086
144.21	-406.561	99.4706	0.230735	0.936002	-0.265823
144.203	-400.839	118.093	0.230669	0.923842	-0.305463
144.195	-394.329	136.46	0.230611	0.910083	-0.344336
144.186	-387.557	153.338	0.230569	0.895794	-0.379988
144.176	-379.569	171.102	0.230537	0.878804	-0.417799
144.165	-371.438	187.35	0.230518	0.861299	-0.452798
144.152	-362.01	204.367	0.230505	0.840715	-0.489965
144.14	-351.85	220.941	0.230496	0.818169	-0.526756
144.128	-341.714	235.977	0.230486	0.795289	-0.560706
144.116	-330.161	251.586	0.230467	0.768737	-0.596598
144.104	-317.902	266.641	0.230433	0.740006	-0.631896
144.093	-304.945	281.103	0.230375	0.709319	-0.666178
144.084	-292.246	294.042	0.230301	0.679595	-0.6965
144.075	-278.026	307.285	0.230208	0.646678	-0.727195
144.066	-264.212	319.047	0.230116	0.614992	-0.75421
144.058	-248.864	330.987	0.230017	0.580033	-0.781444
144.05	-232.987	342.22	0.229923	0.544039	-0.806943
144.042	-217.722	352.047	0.229844	0.509509	-0.8292
144.034	-200.923	361.851	0.229771	0.471499	-0.851407
144.025	-183.701	370.883	0.229711	0.432461	-0.8719
144.017	-167.277	378.598	0.229668	0.395107	-0.889462
144.008	-149.337	386.079	0.229637	0.354086	-0.906582
144	-131.079	392.729	0.229618	0.312016	-0.921912
143.992	-113.782	398.167	0.22961	0.271793	-0.934563
143.985	-95.0096	403.152	0.229608	0.227664	-0.946282
143.98	-76.0231	407.245	0.229608	0.182468	-0.956026
143.975	-56.8591	410.427	0.229605	0.136468	-0.963669
143.972	-38.8496	412.569	0.2296	0.0935128	-0.968782
143.97	-19.4648	413.977	0.229594	0.0475153	-0.972126
143.969	-1.32891	414.463	0.229592	0.00459892	-0.973276
143.969	18.1059	414.095	0.229594	-0.0413818	-0.972406
143.971	37.4996	412.81	0.229599	-0.0873764	-0.969355
143.974	55.523	410.782	0.229604	-0.130328	-0.964519
143.979	74.7076	407.722	0.229608	-0.17636	-0.957172
143.985	93.72	403.75	0.229608	-0.221698	-0.947697
143.991	112.523	398.883	0.229609	-0.26597	-0.936237
143.999	129.853	393.552	0.229616	-0.306326	-0.923819
144.007	148.151	387.015	0.229633	-0.348536	-0.90873
144.015	164.946	380.16	0.229661	-0.386985	-0.893028
144.024	182.605	372.028	0.229704	-0.427178	-0.874502
144.033	199.881	363.1	0.229762	-0.466351	-0.85424
144.04	215.629	354.069	0.229828	-0.501991	-0.833777
144.049	232.063	343.664	0.229911	-0.539161	-0.810214
144.057	248.008	332.526	0.230004	-0.575293	-0.784944
144.065	262.417	321.49	0.230096	-0.608082	-0.759797
144.073	277.315	309.001	0.230195	-0.642207	-0.73115
144.083	291.617	295.845	0.230289	-0.675268	-0.7007
144.092	304.397	282.985	0.230366	-0.705133	-0.670611
144.102	317.445	268.604	0.230427	-0.736006	-0.636552
144.114	329.799	253.626	0.230464	-0.765033	-0.601341
144.126	340.691	239.141	0.230483	-0.79015	-0.567927
144.138	351.672	223.115	0.230495	-0.815011	-0.531629
144.151	361.929	206.603	0.230504	-0.837824	-0.494892
144.162	370.843	190.787	0.230515	-0.857336	-0.460258
144.174	379.679	173.443	0.230534	-0.876403	-0.422815
144.185	387.767	155.726	0.230564	-0.893633	-0.385046
144.194	394.633	138.887	0.230605	-0.908129	-0.349462
144.202	401.247	120.557	0.230661	-0.9221	-0.310687
144.209	407.076	101.966	0.230727	-0.934474	-0.271152
144.213	411.791	84.4151	0.230795	-0.944565	-0.233519
144.216	416.051	65.4326	0.23087	-0.95378	-0.192363
144.217	419.475	46.3045	0.230941	-0.96129	-0.150296
144.216	421.901	28.3547	0.230998	-0.966696	-0.110174
144.211	423.745	7.76783	0.231044	-0.970884	-0.0632696
208.301	437.144	9.97139	0.184328	-0.98058	-0.0669788
208.305	435.02	32.5101	0.184276	-0.975854	-0.117269
208.306	432.407	50.9987	0.18421	-0.970149	-0.157726
208.306	429.028	69.3868	0.184129	-0.962887	-0.197347
208.303	424.898	87.6416	0.184038	-0.954126	-0.236166
208.3	420.033	105.731	0.183942	-0.943911	-0.274221
208.295	414.446	123.621	0.183844	-0.932273	-0.311557
208.287	407.675	142.532	0.18374	-0.918244	-0.350809
208.28	400.639	159.908	0.183648	-0.903686	-0.386815
208.271	392.923	176.985	0.183561	-0.887591	-0.422479
208.261	384.533	193.732	0.183479	-0.869888	-0.457855
208.251	375.478	210.115	0.183398	-0.850522	-0.492928
208.24	365.044	227.23	0.18331	-0.82786	-0.530137
208.23	354.632	242.76	0.183223	-0.804858	-0.564475
208.22	343.575	257.828	0.183128	-0.780007	-0.598376
208.211	331.881	272.402	0.18302	-0.753246	-0.631763
208.201	318.654	287.433	0.182884	-0.722546	-0.666694
208.193	305.677	300.891	0.182739	-0.692716	-0.697676
208.186	292.122	313.776	0.182584	-0.661905	-0.727011
208.179	278.019	326.072	0.182424	-0.630151	-0.75474
208.172	263.397	337.759	0.182264	-0.597476	-0.780898
208.165	247.192	349.583	0.182099	-0.561461	-0.807219
208.159	231.595	359.948	0.181953	-0.526907	-0.830218
208.152	215.574	369.646	0.181818	-0.491439	-0.851722
208.146	199.16	378.66	0.181696	-0.455057	-0.871728
208.139	182.382	386.97	0.181589	-0.417787	-0.890213
208.131	164.036	395.075	0.18149	-0.376857	-0.908317
208.124	146.6	401.875	0.181412	-0.337711	-0.923602
208.118	128.893	407.92	0.181349	-0.297639	-0.937296
208.112	110.944	413.193	0.181298	-0.256634	-0.949353
208.106	91.4799	417.965	0.181254	-0.211658	-0.960389
208.101	73.1265	421.584	0.18122	-0.168715	-0.968862
208.098	54.6252	424.381	0.181191	-0.12534	-0.975428
208.095	36.0129	426.354	0.181168	-0.0819936	-0.980028
208.094	17.3281	427.502	0.181154	-0.0386701	-0.982694
208.094	-2.72836	427.817	0.181149	0.00773497	-0.983425
208.094	-21.4415	427.258	0.181157	0.0510486	-0.982128
208.096	-40.1095	425.874	0.181174	0.0943775	-0.978912
208.099	-58.694	423.666	0.181199	0.137732	-0.973754
208.103	-77.1566	420.633	0.18123	0.181081	-0.966626
208.108	-96.7625	416.476	0.181268	0.226771	-0.956931
208.113	-114.865	411.766	0.181311	0.268447	-0.946077
208.119	-132.748	406.271	0.181366	0.309185	-0.933548
208.126	-150.38	400.008	0.181433	0.34899	-0.919395
208.134	-168.961	392.466	0.181521	0.390616	-0.902479
208.141	-185.98	384.668	0.181618	0.428527	-0.885087
208.148	-202.657	376.155	0.18173	0.465543	-0.866166
208.154	-218.962	366.944	0.181855	0.501667	-0.845729
208.161	-234.865	357.053	0.181993	0.536873	-0.823799
208.168	-251.423	345.723	0.182153	0.573582	-0.798639
208.174	-266.395	334.483	0.18231	0.606906	-0.773582
208.181	-280.871	322.62	0.18247	0.639319	-0.746978
208.188	-294.821	310.154	0.182629	0.670806	-0.718794
208.195	-308.214	297.103	0.182782	0.701341	-0.688993
208.204	-321.911	282.492	0.182932	0.732953	-0.655222
208.213	-334.056	268.29	0.183053	0.76109	-0.622281
208.223	-345.568	253.572	0.183157	0.787299	-0.588739
208.233	-356.442	238.368	0.18325	0.811616	-0.554707
208.244	-367.374	221.578	0.183341	0.835637	-0.51778
208.254	-376.901	205.473	0.183423	0.856227	-0.482941
208.264	-385.767	188.983	0.183505	0.875111	-0.44778
208.274	-393.965	172.139	0.18359	0.892349	-0.412321
208.282	-401.488	154.973	0.183679	0.907993	-0.376577
208.29	-408.79	136.261	0.183781	0.923097	-0.337812
208.296	-414.884	118.532	0.18388	0.93574	-0.300964
208.301	-420.267	100.582	0.18398	0.946973	-0.263426
208.304	-424.923	82.442	0.184076	0.956776	-0.225155
208.306	-428.84	64.1457	0.184164	0.965115	-0.18611
208.306	-432.198	44.4058	0.184244	0.972368	-0.143371
208.304	-434.393	27.2139	0.184297	0.977187	-0.105546
273.449	-445.466	27.0057	0.149984	0.983274	-0.10333
273.451	-443.07	45.9654	0.149915	0.978099	-0.144386
273.452	-439.885	64.8336	0.149826	0.971329	-0.184587
273.45	-435.925	83.5772	0.149722	0.963028	-0.223965
273.448	-431.568	100.841	0.149614	0.953995	-0.259826
273.445	-426.156	119.25	0.14949	0.942875	-0.297725
273.44	-420.012	137.437	0.149361	0.930334	-0.334919
273.434	-413.153	155.368	0.14923	0.916381	-0.371451
273.428	-405.59	173.01	0.149099	0.900955	-0.407491
273.421	-397.335	190.33	0.148968	0.883938	-0.44324
273.413	-388.393	207.295	0.148835	0.865276	-0.478691
273.405	-379.481	222.702	0.148708	0.846425	-0.511323
273.397	-369.236	238.89	0.148567	0.824426	-0.546123
273.389	-358.326	254.627	0.148419	0.800606	-0.580519
273.381	-346.758	269.879	0.148259	0.774904	-0.614446
273.374	-334.539	284.613	0.148085	0.747262	-0.647819
273.367	-321.68	298.799	0.147894	0.717979	-0.680171
273.361	-308.205	312.414	0.147692	0.687667	-0.710845
273.356	-294.145	325.437	0.147482	0.656385	-0.73987
273.351	-279.533	337.851	0.147272	0.624165	-0.767287
273.346	-265.496	348.815	0.147079	0.593426	-0.791336
273.341	-249.905	359.998	0.146878	0.559448	-0.815748
273.336	-233.852	370.516	0.146687	0.524562	-0.83864
273.331	-217.369	380.348	0.146508	0.48876	-0.860029
273.326	-200.487	389.475	0.146343	0.452047	-0.879907
273.32	-183.237	397.881	0.146194	0.414446	-0.898255
273.315	-165.649	405.546	0.146062	0.375944	-0.915059
273.31	-149.041	411.987	0.145954	0.339373	-0.929259
273.305	-130.889	418.177	0.145854	0.299097	-0.94301
273.3	-112.489	423.576	0.145769	0.257884	-0.955116
273.296	-93.8725	428.167	0.145698	0.215732	-0.965522
273.292	-75.0696	431.933	0.145639	0.172643	-0.974158
273.29	-56.1126	434.857	0.14559	0.129056	-0.980891
273.288	-37.039	436.937	0.145553	0.0854989	-0.985649
273.286	-17.8881	438.173	0.145531	0.0419662	-0.988463
273.286	-0.0704229	438.565	0.145523	0.00155524	-0.989354
273.286	19.1183	438.173	0.145531	-0.0419641	-0.988463
273.288	38.2692	436.937	0.145553	-0.0854969	-0.985649
273.29	57.3428	434.857	0.14559	-0.129054	-0.980892
273.292	76.2999	431.933	0.145639	-0.172641	-0.974158
273.296	95.1027	428.168	0.145698	-0.21573	-0.965522
273.3	113.719	423.577	0.145769	-0.257883	-0.955117
273.305	132.119	418.177	0.145854	-0.299095	-0.94301
273.31	148.984	412.455	0.145946	-0.336526	-0.930295
273.315	166.879	405.547	0.146062	-0.375943	-0.915059
273.32	184.467	397.881	0.146194	-0.414445	-0.898255
273.326	201.717	389.475	0.146342	-0.452047	-0.879908
273.331	218.6	380.348	0.146506	-0.48876	-0.860029
273.336	235.083	370.516	0.146685	-0.524562	-0.838641
273.341	250.004	360.772	0.146861	-0.556987	-0.817433
273.346	265.629	349.636	0.147061	-0.59103	-0.793131
273.351	280.763	337.851	0.147267	-0.624166	-0.767287
273.356	295.376	325.437	0.147477	-0.656386	-0.739871
273.361	309.435	312.414	0.147685	-0.687669	-0.710845
273.367	322.91	298.799	0.147887	-0.717981	-0.680171
273.374	335.77	284.613	0.148077	-0.747264	-0.647819
273.381	347.989	269.878	0.14825	-0.774906	-0.614445
273.389	359.557	254.626	0.14841	-0.800609	-0.580517
273.397	369.709	240.029	0.148549	-0.822788	-0.548592
273.405	380.002	223.873	0.14869	-0.844915	-0.513819
273.413	389.623	207.295	0.148827	-0.865279	-0.478689
273.421	398.565	190.33	0.14896	-0.88394	-0.443239
273.428	406.821	173.009	0.149091	-0.900957	-0.407489
273.434	414.383	155.367	0.149223	-0.916383	-0.37145
273.44	421.243	137.436	0.149354	-0.930335	-0.334919
273.444	426.971	120.556	0.149473	-0.942027	-0.300406
273.448	432.436	102.162	0.149597	-0.953249	-0.262559
273.45	437.156	83.5767	0.149713	-0.963029	-0.223968
273.452	441.116	64.8332	0.149816	-0.97133	-0.18459
273.451	444.301	45.965	0.149904	-0.978101	-0.144389
273.45	446.552	28.362	0.149967	-0.982961	-0.106293
273.446	448.287	7.98787	0.150012	-0.986776	-0.0613977
338.897	456.9	14.0716	0.123698	-0.98957	-0.0738192
338.9	454.877	34.8162	0.123637	-0.985207	-0.118662
338.901	452.144	54.1045	0.123554	-0.979418	-0.159609
338.901	448.611	73.2873	0.12345	-0.972048	-0.199705
338.9	444.627	90.9759	0.123338	-0.963844	-0.236204
338.898	439.594	109.86	0.123205	-0.953587	-0.274759
338.896	434.243	127.212	0.123071	-0.942772	-0.309896
338.892	427.767	145.67	0.122919	-0.929752	-0.347061
338.888	420.563	163.859	0.122761	-0.915314	-0.383574
338.884	413.236	180.477	0.122611	-0.900546	-0.417112
338.878	404.664	198.05	0.122445	-0.883089	-0.452946
338.873	396.079	214.038	0.122286	-0.865392	-0.485946
338.867	386.167	230.869	0.122108	-0.844676	-0.521165
338.861	375.57	247.267	0.121922	-0.822181	-0.556015
338.856	365.124	262.077	0.121741	-0.799647	-0.588
338.851	353.229	277.544	0.121535	-0.773549	-0.621974
338.845	340.671	292.479	0.121314	-0.745497	-0.655375
338.841	328.426	305.844	0.121096	-0.71807	-0.685354
338.837	314.637	319.673	0.120852	-0.687556	-0.716004
338.834	301.3	331.975	0.120622	-0.658355	-0.74298
338.83	286.394	344.623	0.120373	-0.626006	-0.770472
338.827	270.956	356.631	0.120129	-0.592742	-0.796383
338.824	256.171	367.189	0.11991	-0.561044	-0.819055
338.82	239.796	377.906	0.119684	-0.526034	-0.842
338.817	224.196	387.232	0.119485	-0.492706	-0.861954
338.813	207.003	396.584	0.119286	-0.455937	-0.881982
338.81	189.432	405.201	0.119104	-0.418281	-0.900475
338.806	172.804	412.53	0.11895	-0.382511	-0.916262
338.802	154.593	419.681	0.118802	-0.34311	-0.931752
338.799	137.425	425.617	0.118682	-0.305696	-0.944703
338.795	118.689	431.235	0.118569	-0.264504	-0.957068
338.792	99.728	436.032	0.118474	-0.222373	-0.967737
338.79	81.9463	439.735	0.118399	-0.182412	-0.976067
338.787	62.6388	442.899	0.118334	-0.138739	-0.983234
338.786	44.5953	445.067	0.118287	-0.0981829	-0.988114
338.785	25.0778	446.572	0.118253	-0.0545351	-0.991485
338.784	5.51014	447.217	0.118239	-0.0109052	-0.992925
338.785	-12.6697	447.046	0.118242	0.0296045	-0.992543
338.785	-32.2208	446.032	0.118265	0.0732404	-0.990277
338.786	-50.3159	444.321	0.118303	0.11378	-0.986437
338.788	-69.7012	441.648	0.11836	0.157468	-0.980405
338.79	-87.5735	438.397	0.118426	0.197878	-0.973046
338.793	-106.65	434.077	0.118512	0.240546	-0.963376
338.797	-125.518	428.927	0.118615	0.282274	-0.951973
338.8	-142.825	423.415	0.118726	0.320182	-0.939887
338.804	-161.204	416.712	0.118863	0.360109	-0.925307
338.807	-178.003	409.789	0.119007	0.396361	-0.910349
338.811	-195.776	401.599	0.119179	0.434529	-0.892738
338.815	-213.189	392.664	0.119369	0.471803	-0.873586
338.818	-229.009	383.717	0.119559	0.505618	-0.854433
338.822	-245.639	373.397	0.119778	0.541149	-0.832353
338.825	-260.676	363.197	0.119991	0.573328	-0.810492
338.828	-276.405	351.564	0.120231	0.607109	-0.78547
338.832	-291.619	339.28	0.120476	0.639983	-0.758886
338.835	-305.258	327.306	0.120706	0.669683	-0.732772
338.839	-319.391	313.819	0.120953	0.700755	-0.703074
338.843	-332.915	299.737	0.121192	0.730841	-0.671703
338.848	-344.903	286.146	0.121404	0.757762	-0.641138
338.853	-357.178	270.978	0.121618	0.78497	-0.60748
338.858	-367.98	256.43	0.121805	0.808505	-0.575746
338.864	-378.964	240.295	0.121995	0.832043	-0.54113
338.87	-389.268	223.707	0.122177	0.853768	-0.506116
338.875	-398.221	207.928	0.12234	0.872371	-0.473289
338.881	-407.193	190.562	0.122509	0.890771	-0.437629
338.885	-414.896	174.119	0.122662	0.906388	-0.404246
338.89	-422.508	156.1	0.122823	0.921676	-0.368005
338.894	-429.402	137.791	0.122979	0.935505	-0.33122
338.897	-435.147	120.561	0.123118	0.947077	-0.296458
338.899	-440.614	101.79	0.123259	0.958161	-0.258331
338.901	-445.008	84.1891	0.123379	0.967152	-0.222249
338.901	-448.992	65.0817	0.123492	0.975397	-0.182622
338.901	-452.184	45.8494	0.123587	0.982098	-0.142163
338.899	-454.426	27.9087	0.123653	0.986879	-0.103822
404.544	-461.843	28.6447	0.102733	0.989238	-0.104186
404.545	-459.565	46.8566	0.10266	0.984432	-0.142667
404.546	-456.579	64.9886	0.102567	0.978231	-0.180399
404.545	-452.588	84.3944	0.102445	0.970055	-0.220224
404.545	-448.174	102.273	0.102316	0.961118	-0.256484
404.543	-442.673	121.341	0.102162	0.950084	-0.294792
404.542	-436.884	138.847	0.102008	0.938554	-0.329713
404.54	-430.452	156.132	0.101846	0.925797	-0.364042
404.537	-422.819	174.467	0.101663	0.910662	-0.400449
404.534	-415.086	191.203	0.101487	0.895195	-0.433966
404.531	-406.07	208.885	0.10129	0.876959	-0.469769
404.528	-397.064	224.956	0.101099	0.858513	-0.502727
404.525	-387.456	240.665	0.100901	0.83856	-0.535384
404.521	-376.44	257.146	0.100679	0.815331	-0.570175
404.518	-365.598	272.014	0.100462	0.792091	-0.602079
404.515	-353.267	287.526	0.100217	0.76521	-0.635933
404.512	-341.217	301.437	0.0999761	0.738519	-0.666779
404.51	-328.601	314.848	0.0997256	0.71073	-0.69636
404.507	-314.412	328.713	0.09945	0.679843	-0.726584
404.505	-300.703	341.035	0.0991923	0.650306	-0.753168
404.503	-285.396	353.691	0.098917	0.617606	-0.780243
404.502	-270.705	364.855	0.0986664	0.586428	-0.803969
404.5	-255.582	375.438	0.0984234	0.554473	-0.826361
404.498	-238.842	386.166	0.0981727	0.519189	-0.849002
404.496	-222.903	395.489	0.0979521	0.485607	-0.868672
404.494	-205.344	404.825	0.0977296	0.448575	-0.888386
404.492	-188.701	412.823	0.0975384	0.413397	-0.905312
404.49	-171.758	420.16	0.0973631	0.377444	-0.9209
404.488	-153.206	427.306	0.0971929	0.337848	-0.936169
404.486	-135.722	433.225	0.0970526	0.300254	-0.948909
404.484	-118.016	438.438	0.0969293	0.261855	-0.960227
404.482	-98.7306	443.247	0.0968156	0.219598	-0.970775
404.481	-80.6468	446.95	0.0967269	0.179523	-0.978987
404.479	-61.0137	450.099	0.0966491	0.135782	-0.986013
404.479	-42.6686	452.242	0.0965947	0.0951786	-0.990763
404.478	-24.2468	453.632	0.0965588	0.0546011	-0.993829
404.478	-4.35987	454.287	0.0965417	0.0109201	-0.995269
404.478	14.1166	454.114	0.0965462	-0.029637	-0.994887
404.478	32.5692	453.187	0.0965703	-0.0702033	-0.992847
404.479	52.3772	451.347	0.0966175	-0.113913	-0.988782
404.48	70.6759	448.857	0.09668	-0.15453	-0.983246
404.481	90.2427	445.333	0.0967657	-0.198117	-0.97539
404.483	108.252	441.29	0.0968618	-0.237822	-0.966467
404.485	126.081	436.518	0.0969746	-0.276718	-0.956046
404.487	145.051	430.58	0.0971151	-0.317703	-0.943204
404.489	162.424	424.341	0.0972633	-0.354929	-0.92982
404.491	179.539	417.417	0.0974285	-0.391363	-0.915064
404.493	197.652	409.213	0.0976247	-0.429728	-0.897666
404.495	214.148	400.915	0.0978229	-0.464553	-0.880126
404.497	231.535	391.264	0.0980524	-0.501204	-0.859756
404.499	247.303	381.654	0.0982788	-0.534421	-0.839485
404.501	262.679	371.438	0.0985161	-0.566855	-0.817906
404.503	278.772	359.774	0.0987816	-0.600914	-0.793186
404.504	293.254	348.346	0.0990349	-0.631732	-0.768835
404.506	308.323	335.415	0.0993117	-0.664038	-0.741074
404.508	321.799	322.845	0.099569	-0.693199	-0.713836
404.511	334.75	309.75	0.0998232	-0.721522	-0.685157
404.513	348.081	295.077	0.100089	-0.751032	-0.652635
404.516	359.865	280.944	0.100323	-0.77697	-0.621492
404.519	371.906	265.206	0.100563	-0.803021	-0.587404
404.523	382.477	250.14	0.100775	-0.825512	-0.555314
404.526	392.453	234.668	0.100977	-0.846417	-0.522859
404.529	402.527	217.582	0.101187	-0.867212	-0.487549
